speaker,word,n,total,tf,idf,tf_idf
Doug Ducey (AZ-R),drcarachrist,73,41810,0.0033642103322733766,3.912023005428146,0.013160868214952517
Doug Ducey (AZ-R),ducey,64,41810,0.0029494446748698096,3.912023005428146,0.011538295421328233
Doug Ducey (AZ-R),azbalanced,62,41810,0.002857274528780128,3.912023005428146,0.011177723689411726
Eric Holcomb (IN-R),indiana,104,13003,0.016300940438871474,2.8134107167600364,0.04586124052398805
Eric Holcomb (IN-R),hoosiers,73,13003,0.011442006269592476,3.912023005428146,0.04476139175489885
Eric Holcomb (IN-R),statehealthin,36,13003,0.005642633228840125,3.912023005428146,0.02207411100241587
Eric Holcomb (IN-R),indiana’s,21,13003,0.0032915360501567397,3.912023005428146,0.012876564751409258
Eric Holcomb (IN-R),hoosier,18,13003,0.0028213166144200625,3.912023005428146,0.011037055501207935
Eric Holcomb (IN-R),govholcomb,16,13003,0.0025078369905956114,2.5257286443082556,0.006334115722403149
Eric Holcomb (IN-R),insots,13,13003,0.0020376175548589342,3.912023005428146,0.007971206750872399
Eric Holcomb (IN-R),nextlevel,13,13003,0.0020376175548589342,3.912023005428146,0.007971206750872399
Eric Holcomb (IN-R),fiatchrysler_na,11,13003,0.0017241379310344827,3.912023005428146,0.006744867250738183
Eric Holcomb (IN-R),fssaindiana,9,13003,0.0014106583072100312,3.912023005428146,0.0055185277506039675
Gary Herbert (UT-R),utah,50,6352,0.0178826895565093,3.2188758248682006,0.05756215709707083
Gary Herbert (UT-R),utpol,21,6352,0.0075107296137339056,3.912023005428146,0.029382147036477492
Gary Herbert (UT-R),utahns,14,6352,0.005007153075822604,3.912023005428146,0.019588098024318327
Gary Herbert (UT-R),earthquake,11,6352,0.003934191702432046,1.7147984280919266,0.006746345747142773
Gary Herbert (UT-R),utah’s,10,6352,0.00357653791130186,3.912023005428146,0.013991498588798805
Gary Herbert (UT-R),govherbert,7,6352,0.002503576537911302,3.2188758248682006,0.008058701993589915
Gary Herbert (UT-R),utahdepofhealth,7,6352,0.002503576537911302,3.912023005428146,0.009794049012159163
Gary Herbert (UT-R),oneutah,6,6352,0.002145922746781116,3.912023005428146,0.008394899153279282
Gary Herbert (UT-R),morning's,5,6352,0.00178826895565093,2.5257286443082556,0.0045166821250147635
Gary Herbert (UT-R),utah's,5,6352,0.00178826895565093,3.912023005428146,0.006995749294399402
Gavin Newsom (CA-D),gavinnewsom,88,11940,0.014799865455768583,2.5257286443082556,0.037380444113542965
Gavin Newsom (CA-D),california,64,11940,0.010763538513286243,1.1394342831883648,0.012264344790456669
Gavin Newsom (CA-D),ca,56,11940,0.009418096199125462,1.9661128563728327,0.01851704001965668
Gavin Newsom (CA-D),californiaforall,38,11940,0.006390850992263707,3.912023005428146,0.025001156105998915
Gavin Newsom (CA-D),homelessness,37,11940,0.006222670702993609,1.2039728043259361,0.00749192629668006
Gavin Newsom (CA-D),californians,22,11940,0.003699966363942146,3.912023005428146,0.014474353535052003
Gavin Newsom (CA-D),cabudget,14,11940,0.0023545240497813654,3.912023005428146,0.009210952249578547
Gavin Newsom (CA-D),casots,14,11940,0.0023545240497813654,3.912023005428146,0.009210952249578547
Gavin Newsom (CA-D),cagovernor,13,11940,0.002186343760511268,3.2188758248682006,0.0070375690755611515
Gavin Newsom (CA-D),ca’s,11,11940,0.001849983181971073,3.912023005428146,0.007237176767526002
Gina Raimondo (RI-D),ri,55,10636,0.011833046471600689,3.2188758248682006,0.03808910722197742
Gina Raimondo (RI-D),rhode,36,10636,0.00774526678141136,3.912023005428146,0.030299661832059652
Gina Raimondo (RI-D),rihealth,26,10636,0.005593803786574871,3.912023005428146,0.02188308910093197
Gina Raimondo (RI-D),riers,24,10636,0.0051635111876075735,3.912023005428146,0.020199774554706434
Gina Raimondo (RI-D),ri’s,16,10636,0.0034423407917383822,3.912023005428146,0.01346651636980429
Gina Raimondo (RI-D),island,14,10636,0.0030120481927710845,1.5141277326297755,0.004560625700692095
Gina Raimondo (RI-D),islanders,14,10636,0.0030120481927710845,3.2188758248682006,0.009695409111048797
Gina Raimondo (RI-D),providence,11,10636,0.0023666092943201377,2.5257286443082556,0.005977412884550519
Gina Raimondo (RI-D),caredotcom,10,10636,0.0021514629948364886,3.912023005428146,0.00841657273112768
Gina Raimondo (RI-D),ri_dlt,9,10636,0.00193631669535284,3.912023005428146,0.007574915458014913
Greg Abbott (TX-R),texas,150,6756,0.04103967168262654,1.9661128563728327,0.08068862611653212
Greg Abbott (TX-R),txlege,28,6756,0.007660738714090287,3.912023005428146,0.029968986088095236
Greg Abbott (TX-R),texans,27,6756,0.007387140902872777,3.2188758248682006,0.023778289267152232
Greg Abbott (TX-R),lone,16,6756,0.004377564979480164,3.912023005428146,0.01712513490748299
Greg Abbott (TX-R),star,16,6756,0.004377564979480164,1.0216512475319812,0.004472344722438222
Greg Abbott (TX-R),tx,13,6756,0.0035567715458276333,3.2188758248682006,0.011448805943443668
Greg Abbott (TX-R),texasdshs,10,6756,0.0027359781121751026,3.912023005428146,0.01070320931717687
Greg Abbott (TX-R),texasflca,9,6756,0.0024623803009575923,3.2188758248682006,0.007926096422384078
Greg Abbott (TX-R),govabbott,7,6756,0.0019151846785225718,2.8134107167600364,0.005388201099130028
Greg Abbott (TX-R),heinous,7,6756,0.0019151846785225718,3.2188758248682006,0.006164741661854283
Gretchen Whitmer (MI-D),michigan,61,7718,0.017106001121704992,2.302585092994046,0.03938802318357734
Gretchen Whitmer (MI-D),michiganders,33,7718,0.009254066180594503,3.912023005428146,0.03620211979224027
Gretchen Whitmer (MI-D),govwhitmer,17,7718,0.0047672462142456535,1.8325814637483102,0.00873636704535089
Gretchen Whitmer (MI-D),ー,12,7718,0.0033651149747616375,1.2729656758128876,0.004283675858035516
Gretchen Whitmer (MI-D),mdhhs,9,7718,0.0025238362310712283,3.912023005428146,0.009873305397883711
Gretchen Whitmer (MI-D),michigan's,9,7718,0.0025238362310712283,3.2188758248682006,0.00812391543012165
Gretchen Whitmer (MI-D),whitmer,7,7718,0.001962983735277622,3.2188758248682006,0.006318600890094617
Gretchen Whitmer (MI-D),khaldun,6,7718,0.0016825574873808188,3.912023005428146,0.00658220359858914
Gretchen Whitmer (MI-D),nirbexcyoy,6,7718,0.0016825574873808188,3.912023005428146,0.00658220359858914
Gretchen Whitmer (MI-D),joneigh,5,7718,0.0014021312394840158,3.912023005428146,0.005485169665490951
Henry McMaster (SC-R),south,53,4777,0.023555555555555555,0.616186139423817,0.01451460683976102
Henry McMaster (SC-R),carolina,36,4777,0.016,2.5257286443082556,0.04041165830893209
Henry McMaster (SC-R),carolinians,10,4777,0.0044444444444444444,3.2188758248682006,0.014306114777192002
Henry McMaster (SC-R),henry,9,4777,0.004,2.120263536200091,0.008481054144800364
Henry McMaster (SC-R),mcmaster,8,4777,0.0035555555555555557,3.912023005428146,0.013909415130411187
Henry McMaster (SC-R),scdhec,7,4777,0.003111111111111111,3.912023005428146,0.012170738239109786
Henry McMaster (SC-R),scwinning,6,4777,0.0026666666666666666,3.912023005428146,0.01043206134780839
Henry McMaster (SC-R),scetv,5,4777,0.0022222222222222222,3.912023005428146,0.00869338445650699
Henry McMaster (SC-R),carolina’s,4,4777,0.0017777777777777779,3.2188758248682006,0.0057224459108768016
Henry McMaster (SC-R),parochial,4,4777,0.0017777777777777779,3.2188758248682006,0.0057224459108768016
J. B. Pritzker (IL-D),illinois,215,23903,0.020180214004129903,2.8134107167600364,0.05677523034573004
J. B. Pritzker (IL-D),de,64,23903,0.006007133470996809,0.9675840262617057,0.005812406390158548
J. B. Pritzker (IL-D),en,54,23903,0.005068518866153557,1.2039728043259361,0.0061023588730618125
J. B. Pritzker (IL-D),para,32,23903,0.0030035667354984044,1.1394342831883648,0.0034223669102710413
J. B. Pritzker (IL-D),los,28,23903,0.002628120893561104,1.5141277326297755,0.003979310729644614
J. B. Pritzker (IL-D),illinoisans,27,23903,0.0025342594330767785,3.912023005428146,0.009914081203919648
J. B. Pritzker (IL-D),las,22,23903,0.002064952130655153,1.4271163556401458,0.002946926959271936
